ID,Name,InChI,InChIKey,SMILES,Solubility,Prediction
H-530,Carbophenothion,"InChI=1S/C11H16ClO2PS3/c1-3-13-15(16,14-4-2)18-9-17-11-7-5-10(12)6-8-11/h5-8H,3-4,9H2,1-2H3",VEDTXTNSFWUXGQ-UHFFFAOYSA-N,CCOP(=S)(OCC)SCSC1=CC=C(Cl)C=C1,-6.05,-6.11
H-531,Carboxin,"InChI=1S/C12H13NO2S/c1-9-11(16-8-7-15-9)12(14)13-10-5-3-2-4-6-10/h2-6H,7-8H2,1H3,(H,13,14)",GYSSRZJIHXQEHQ-UHFFFAOYSA-N,CC1=C(C(=O)NC2=CC=CC=C2)SCCO1,-3.14,-2.64
H-532,chlordane,"InChI=1S/C10H6Cl8/c11-3-1-2-4(5(3)12)9(16)7(14)6(13)8(2,15)10(9,17)18/h2-5H,1H2",BIWJNBZANLAXMG-UHFFFAOYSA-N,ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)CC3C1(Cl)C2(Cl)Cl,-5.35,-6.77
H-533,Chlordene,"InChI=1S/C10H6Cl6/c11-6-7(12)9(14)5-3-1-2-4(5)8(6,13)10(9,15)16/h1-2,4-5H,3H2",XCJXQCUJXDUNDN-UHFFFAOYSA-N,ClC1=C(Cl)C2(Cl)C3CC=CC3C1(Cl)C2(Cl)Cl,-5.39,-6.33
H-534,chloroneb,"InChI=1S/C8H8Cl2O2/c1-11-7-3-6(10)8(12-2)4-5(7)9/h3-4H,1-2H3",PFIADAMVCJPXSF-UHFFFAOYSA-N,COC1=CC(Cl)=C(OC)C=C1Cl,-4.41,-3.55
H-535,chloropicrin,"InChI=1S/CCl3NO2/c2-1(3,4)5(6)7",LFHISGNCFUNFFM-UHFFFAOYSA-N,C([N+](=O)[O-])(Cl)(Cl)Cl,-2,-3.1
H-536,chlorothalonil,InChI=1S/C8Cl4N2/c9-5-3(1-13)6(10)8(12)7(11)4(5)2-14,CRQQGFGUEAVUIL-UHFFFAOYSA-N,N#CC1=C(Cl)C(Cl)=C(Cl)C(C#N)=C1Cl,-4.65,-4.18
H-537,Chloroxuron,"InChI=1S/C15H15ClN2O2/c1-18(2)15(19)17-12-5-9-14(10-6-12)20-13-7-3-11(16)4-8-13/h3-10H,1-2H3,(H,17,19)",IVUXTESCPZUGJC-UHFFFAOYSA-N,CN(C)C(=O)NC1=CC=C(OC2=CC=C(Cl)C=C2)C=C1,-4.89,-4.06
H-538,Chlorpropham,"InChI=1S/C10H12ClNO2/c1-7(2)14-10(13)12-9-5-3-4-8(11)6-9/h3-7H,1-2H3,(H,12,13)",CWJSHJJYOPWUGX-UHFFFAOYSA-N,CC(C)OC(=O)NC1=CC(Cl)=CC=C1,-3.39,-2.95
H-539,t-Crotonaldehyde,"InChI=1S/C4H6O/c1-2-3-4-5/h2-4H,1H3",MLUCVPSAIODCQM-UHFFFAOYSA-N,CC=CC=O,0.32,-0.02
H-540,DDD,"InChI=1S/C14H10Cl4/c15-11-5-1-9(2-6-11)13(14(17)18)10-3-7-12(16)8-4-10/h1-8,13-14H",AHJKRLASYNVKDZ-UHFFFAOYSA-N,ClC1=CC=C(C(C2=CC=C(Cl)C=C2)C(Cl)Cl)C=C1,-7.2,-7.48
H-541,DDE,InChI=1S/C14H8Cl4/c15-11-5-1-9(2-6-11)13(14(17)18)10-3-7-12(16)8-4-10/h1-8H,UCNVFOCBFJOQAL-UHFFFAOYSA-N,ClC1=CC=C(C(C2=CC=C(Cl)C=C2)=C(Cl)Cl)C=C1,-6.9,-6.64
H-542,DDT,"InChI=1S/C14H9Cl5/c15-11-5-1-9(2-6-11)13(14(17,18)19)10-3-7-12(16)8-4-10/h1-8,13H",YVGGHNCTFXOJCH-UHFFFAOYSA-N,ClC1=CC=C(C(C2=CC=C(Cl)C=C2)C(Cl)(Cl)Cl)C=C1,-8.08,-8
H-543,Deoxycorticosterone,"InChI=1S/C21H30O3/c1-20-9-7-14(23)11-13(20)3-4-15-16-5-6-18(19(24)12-22)21(16,2)10-8-17(15)20/h11,15-18,22H,3-10,12H2,1-2H3",ZESRJSPZRDMNHY-UHFFFAOYSA-N,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(C(=O)CO)CCC12,-3.45,-4.3
H-544,Dexamethasone,"InChI=1S/C22H29FO5/c1-12-8-16-15-5-4-13-9-14(25)6-7-19(13,2)21(15,23)17(26)10-20(16,3)22(12,28)18(27)11-24/h6-7,9,12,15-17,24,26,28H,4-5,8,10-11H2,1-3H3",UREBDLICKHMUKA-UHFFFAOYSA-N,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,-3.61,-3.89
H-545,dialifos,"InChI=1S/C14H17ClNO4PS2/c1-3-19-21(22,20-4-2)23-12(9-15)16-13(17)10-7-5-6-8-11(10)14(16)18/h5-8,12H,3-4,9H2,1-2H3",MUMQYXACQUZOFP-UHFFFAOYSA-N,CCOP(=S)(OCC)SC(CCl)N1C(=O)C2=CC=CC=C2C1=O,-5.85,-5.26
H-546,Diallate,"InChI=1S/C10H17Cl2NOS/c1-7(2)13(8(3)4)10(14)15-6-9(12)5-11/h5,7-8H,6H2,1-4H3",SPANOECCGNXGNR-UHFFFAOYSA-N,CC(C)N(C(=O)SCC(Cl)=CCl)C(C)C,-4.06,-4.03
H-547,"1,2-Dibromo-3-chloropropane","InChI=1S/C3H5Br2Cl/c4-1-3(5)2-6/h3H,1-2H2",WBEJYOJJBDISQU-UHFFFAOYSA-N,ClCC(Br)CBr,-2.38,-3.12
H-548,o-dibutylphthalate,"InChI=1S/C16H22O4/c1-3-5-7-11-9-10-13(15(17)18)14(16(19)20)12(11)8-6-4-2/h9-10H,3-8H2,1-2H3,(H,17,18)(H,19,20)",NUONTTMMRCYJMI-UHFFFAOYSA-N,CCCCC1=C(CCCC)C(C(O)=O)=C(C(O)=O)C=C1,-4.4,-4.15
H-549,Dicamba,"InChI=1S/C8H6Cl2O3/c1-13-7-5(10)3-2-4(9)6(7)8(11)12/h2-3H,1H3,(H,11,12)",IWEDIXLBFLAXBO-UHFFFAOYSA-N,COC1=C(Cl)C=CC(Cl)=C1C(=O)O,-1.7,-2.7
H-550,Diclofop-methyl,"InChI=1S/C16H14Cl2O4/c1-10(16(19)20-2)21-12-4-6-13(7-5-12)22-15-8-3-11(17)9-14(15)18/h3-10H,1-2H3",BACHBFVBHLGWSL-UHFFFAOYSA-N,COC(=O)C(C)OC1=CC=C(OC2=C(Cl)C=C(Cl)C=C2)C=C1,-3.82,-5.39
H-551,Dieldrin,"InChI=1S/C12H8Cl6O/c13-8-9(14)11(16)5-3-1-2(6-7(3)19-6)4(5)10(8,15)12(11,17)18/h2-7H,1H2",DFBKLUNHFCTMDC-UHFFFAOYSA-N,ClC1=C(Cl)C2(Cl)C3C4CC(C5OC45)C3C1(Cl)C2(Cl)Cl,-6.29,-6.27
H-552,Digitoxin,"InChI=1S/C41H64O13/c1-20-36(46)29(42)16-34(49-20)53-38-22(3)51-35(18-31(38)44)54-37-21(2)50-33(17-30(37)43)52-25-8-11-39(4)24(15-25)6-7-28-27(39)9-12-40(5)26(10-13-41(28,40)47)23-14-32(45)48-19-23/h14,20-22,24-31,33-38,42-44,46-47H,6-13,15-19H2,1-5H3",WDJUZGPOPHTGOT-UHFFFAOYSA-N,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,-5.28,-4.42
H-553,Digoxin,"InChI=1S/C41H64O14/c1-19-36(47)28(42)15-34(50-19)54-38-21(3)52-35(17-30(38)44)55-37-20(2)51-33(16-29(37)43)53-24-8-10-39(4)23(13-24)6-7-26-27(39)14-31(45)40(5)25(9-11-41(26,40)48)22-12-32(46)49-18-22/h12,19-21,23-31,33-38,42-45,47-48H,6-11,13-18H2,1-5H3",LTMHDMANZUZIPE-UHFFFAOYSA-N,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,-4.16,-3.79
H-554,Dimethoate,"InChI=1S/C5H12NO3PS2/c1-6-5(7)4-12-10(11,8-2)9-3/h4H2,1-3H3,(H,6,7)",MCWXGJITAZMZEV-UHFFFAOYSA-N,CNC(=O)CSP(=S)(OC)OC,-0.74,-2.04
H-555,"1,5-Dimethoxydiethyl ether","InChI=1S/C6H14O3/c1-7-3-5-9-6-4-8-2/h3-6H2,1-2H3",SBZXBUIDTXKZTM-UHFFFAOYSA-N,COCCOCCOC,0.88,-0.34
H-556,b-Endosulfan,"InChI=1S/C9H6Cl6O3S/c10-5-6(11)8(13)4-2-18-19(16)17-1-3(4)7(5,12)9(8,14)15/h3-4H,1-2H2",RDYMFSUJUZBWLH-UHFFFAOYSA-N,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,-6.08,-3.16
H-557,a-Endosulfan,"InChI=1S/C9H6Cl6O3S/c10-5-6(11)8(13)4-2-18-19(16)17-1-3(4)7(5,12)9(8,14)15/h3-4H,1-2H2",RDYMFSUJUZBWLH-UHFFFAOYSA-N,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,-5.93,-3.16
H-558,Endrin,"InChI=1S/C12H8Cl6O/c13-8-9(14)11(16)5-3-1-2(6-7(3)19-6)4(5)10(8,15)12(11,17)18/h2-7H,1H2",DFBKLUNHFCTMDC-UHFFFAOYSA-N,ClC1=C(Cl)C2(Cl)C3C4CC(C5OC45)C3C1(Cl)C2(Cl)Cl,-6.35,-6.27
H-559,EPTC,"InChI=1S/C9H19NOS/c1-4-7-10(8-5-2)9(11)12-6-3/h4-8H2,1-3H3",GUVLYNGULCJVDO-UHFFFAOYSA-N,CCCN(CCC)C(=O)SCC,-2.7,-2.3
H-560,Ethane,InChI=1S/C2H6/c1-2/h1-2H3,OTMSDBZUPAUEDD-UHFFFAOYSA-N,CC,-2.73,0.38
H-561,Eucalyptol,"InChI=1S/C10H18O/c1-9(2)8-4-6-10(3,11-9)7-5-8/h8H,4-7H2,1-3H3",WEEGYLXZBRQIMU-UHFFFAOYSA-N,CC12CCC(CC1)C(C)(C)O2,-1.82,-3.84
H-562,Fenfuram,"InChI=1S/C12H11NO2/c1-9-11(7-8-15-9)12(14)13-10-5-3-2-4-6-10/h2-8H,1H3,(H,13,14)",JFSPBVWPKOEZCB-UHFFFAOYSA-N,CC1=C(C(=O)NC2=CC=CC=C2)C=CO1,-3.3,-3.18
H-563,Fluorodifen,"InChI=1S/C13H7F3N2O5/c14-13(15,16)8-1-6-12(11(7-8)18(21)22)23-10-4-2-9(3-5-10)17(19)20/h1-7H",HHMCAJWVGYGUEF-UHFFFAOYSA-N,C1=CC(=CC=C1[N+](=O)[O-])OC2=C(C=C(C=C2)C(F)(F)F)[N+](=O)[O-],-5.22,-5.67
H-564,Halothane,"InChI=1S/C2HBrClF3/c3-1(4)2(5,6)7/h1H",BCQZXOMGPXTTIC-UHFFFAOYSA-N,FC(F)(F)C(Cl)Br,-1.41,-1.71
H-565,Heptachlor,"InChI=1S/C10H5Cl7/c11-4-2-1-3-5(4)9(15)7(13)6(12)8(3,14)10(9,16)17/h1-5H",FRCCEHPWNOQAEU-UHFFFAOYSA-N,ClC1=C(Cl)C2(Cl)C3C(Cl)C=CC3C1(Cl)C2(Cl)Cl,-6.08,-6.45
H-566,Leptophos,"InChI=1S/C13H10BrCl2O2PS/c1-17-19(20,9-5-3-2-4-6-9)18-13-8-11(15)10(14)7-12(13)16/h2-8H,1H3",CVRALZAYCYJELZ-UHFFFAOYSA-N,COP(=S)(OC1=CC(Cl)=C(Br)C=C1Cl)C1=CC=CC=C1,-5.66,-6.79
H-567,Lindane,InChI=1S/C6H6Cl6/c7-1-2(8)4(10)6(12)5(11)3(1)9/h1-6H,JLYXXMFPNIAWKQ-UHFFFAOYSA-N,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,-4.43,-4.73
H-568,Nitrofen,InChI=1S/C12H7Cl2NO3/c13-8-1-6-12(11(14)7-8)18-10-4-2-9(3-5-10)15(16)17/h1-7H,XITQUSLLOSKDTB-UHFFFAOYSA-N,C1=CC(=CC=C1[N+](=O)[O-])OC2=C(C=C(C=C2)Cl)Cl,-5.46,-5.46
H-569,Parathion,"InChI=1S/C10H14NO5PS/c1-3-14-17(18,15-4-2)16-10-7-5-9(6-8-10)11(12)13/h5-8H,3-4H2,1-2H3",LCCNCVORNKJIRZ-UHFFFAOYSA-N,CCOP(=S)(OCC)OC1=CC=C(C=C1)[N+](=O)[O-],-4.29,-4.37
H-570,Pebulate,"InChI=1S/C10H21NOS/c1-4-7-8-11(6-3)10(12)13-9-5-2/h4-9H2,1-3H3",SGEJQUSYQTVSIU-UHFFFAOYSA-N,CCCCN(CC)C(=O)SCCC,-3.41,-2.94
H-571,Permethrin,"InChI=1S/C21H20Cl2O3/c1-21(2)17(12-18(22)23)19(21)20(24)25-13-14-7-6-10-16(11-14)26-15-8-4-3-5-9-15/h3-12,17,19H,13H2,1-2H3",RLLPVAHGXHCWKJ-UHFFFAOYSA-N,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCC1=CC(OC2=CC=CC=C2)=CC=C1,-6.29,-6.75
H-572,Perthane,"InChI=1S/C18H20Cl2/c1-3-13-5-9-15(10-6-13)17(18(19)20)16-11-7-14(4-2)8-12-16/h5-12,17-18H,3-4H2,1-2H3",QFMDFTQOJHFVNR-UHFFFAOYSA-N,CCC1=CC=C(C(C2=CC=C(CC)C=C2)C(Cl)Cl)C=C1,-7.04,-7.5
H-573,Phenmedipham,"InChI=1S/C16H16N2O4/c1-11-5-3-6-12(9-11)18-16(20)22-14-8-4-7-13(10-14)17-15(19)21-2/h3-10H,1-2H3,(H,17,19)(H,18,20)",IDOWTHOLJBTAFI-UHFFFAOYSA-N,COC(=O)NC1=CC(OC(=O)NC2=CC=CC(C)=C2)=CC=C1,-4.78,-4.18
H-574,Prasterone,"InChI=1S/C19H28O2/c1-18-9-7-13(20)11-12(18)3-4-14-15-5-6-17(21)19(15,2)10-8-16(14)18/h3,13-16,20H,4-11H2,1-2H3",FMGSKLZLMKYGDP-UHFFFAOYSA-N,CC12CCC3C(CC=C4CC(O)CCC43C)C1CCC2=O,-4.01,-3.82
H-575,Propanil,"InChI=1S/C9H9Cl2NO/c1-2-9(13)12-6-3-4-7(10)8(11)5-6/h3-5H,2H2,1H3,(H,12,13)",LFULEKSKNZEWOE-UHFFFAOYSA-N,CCC(=O)NC1=CC(Cl)=C(Cl)C=C1,-2.78,-3.55
H-576,Quintozene,InChI=1S/C6Cl5NO2/c7-1-2(8)4(10)6(12(13)14)5(11)3(1)9,LKPLKUMXSAEKID-UHFFFAOYSA-N,C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)[N+](=O)[O-],-5.82,-5.81
H-577,TCDD,InChI=1S/C12H4Cl4O2/c13-5-1-9-10(2-6(5)14)18-12-4-8(16)7(15)3-11(12)17-9/h1-4H,HGUFODBRKLSHSI-UHFFFAOYSA-N,ClC1=C(Cl)C=C2OC3=CC(Cl)=C(Cl)C=C3OC2=C1,-10.22,-5.94
H-578,Triallate,"InChI=1S/C10H16Cl3NOS/c1-6(2)14(7(3)4)10(15)16-5-8(11)9(12)13/h6-7H,5H2,1-4H3",MWBPRDONLNQCFV-UHFFFAOYSA-N,CC(C)N(C(=O)SCC(Cl)=C(Cl)Cl)C(C)C,-4.88,-4.58
